Angular Second Moment;Contrast;Correlation;Sum of Squares: Variance;Inverse Difference Moment;Sum Average;Sum Variance;Sum Entropy;Entropy;Difference Variance;Difference Entropy;Information Measure of Correlation 1;Information Measure of Correlation 2;Maximal Correlation Coefficient;Label
0.0008018471547645809;137.24732445153302;0.9756057733414987;2817.0418073793826;0.32778753267735544;228.1759132455065;11130.919905065994;8.468976623603313;11.704668703364828;0.00045838716551764136;3.749707736942626;-0.4401891347075571;0.9992189242235603;4.331526496415881;0.0
0.0007615325055061325;82.38107778558724;0.9908437790929739;4500.966966044959;0.31362606055157416;257.57875908604865;17921.48678639424;8.776789470764937;11.944809782760544;0.00045730156204832294;3.711546309060414;-0.4684939485019424;0.9996190112749991;4.583661466687736;0.0
0.0007721439331212916;70.96945099240669;0.9917890073490471;4323.587333855763;0.28504229923462354;217.54058499134948;17223.379884430637;8.737402496652388;12.077707513389555;0.00040439389967631784;3.784599840097988;-0.4441397246654741;0.999418944624918;4.49914218567187;0.0
0.001265789833247025;39.84997867406764;0.9934613314245386;3047.38105835035;0.3893403953584691;347.82862204440596;12149.674254727324;8.440081507584688;11.16272515464222;0.000590661612850267;3.3633453602549244;-0.5021055461701376;0.9996847294716849;4.659822194741144;0.0
0.0005519935773813262;83.69770020845343;0.9909900877797946;4645.8792274328325;0.3176805853947013;261.75422486243264;18499.819209522884;8.83224406495777;12.02513502615058;0.0004616643568906107;3.704636215716343;-0.4676528456277288;0.9996322229538921;4.5855995254143265;0.0
0.0030818929044821664;57.790164645208534;0.9938251238342717;4681.3795332954705;0.29451808801188517;223.4466159800317;18667.727968536663;8.634572183382486;11.863841762909361;0.00040913855834628986;3.723917700097309;-0.4557779217878974;0.999494593285655;4.596943420999187;0.0
0.01219796162401961;210.31738730296033;0.9789297789019183;4993.439199802457;0.3906454805963208;239.37039972606684;19763.43941190686;8.116582822755861;11.035376907330466;0.0005074381274017985;3.714687617758658;-0.47528829196998074;0.9994199707557765;4.579528282880975;0.0
0.0016576494670994557;58.6626234501153;0.9928484087272235;4103.486886268905;0.3417361418615495;211.79763888888886;16355.284921625505;8.606291574861269;11.585238415764241;0.0004993331374473386;3.505246570996594;-0.4829343945404469;0.9996490545627019;4.214511357802078;0.0
0.0007891279008798344;84.79197578755762;0.9906529343893813;4537.058833029542;0.3026875469430196;260.9487614889706;18063.443356330597;8.737422073656873;11.958166627299727;0.0004342906485736678;3.709099769952526;-0.45889813567824883;0.9995446662507241;4.607863360970317;0.0
0.009262518767268442;82.5960272941897;0.9895683526693448;3962.5891261308648;0.29968791990556465;247.87817908076215;15767.76047722927;8.209643375808025;11.502592591235961;0.0003881962936346851;3.8058358168105717;-0.4240109009293478;0.998884832522309;4.415277146187783;0.0
0.0035913125828252322;38.70893603121392;0.9959955032854139;4835.146135850003;0.3619058917150616;269.9749446877403;19301.875607368787;8.634666625106126;11.503300153121396;0.000543166855606558;3.4227694683010186;-0.5032029444415879;0.9997579745863733;4.370268230120584;0.0
0.00046445373155233854;83.73186516303824;0.9820550564275873;2335.070062778207;0.2675557044090543;308.89278337958956;9256.548385949769;8.457855257137123;11.907122666045002;0.00040866997925711204;3.7949624687832344;-0.4060384805354357;0.9986811648042259;4.425068132355358;0.0
0.0023419067975223866;75.76995141592167;0.9916424285744931;4534.142946206183;0.30709348141728227;205.0562625102124;18060.801833408816;8.581351966054715;11.868035933532429;0.00039558169112352385;3.8319767868668593;-0.4442380407605351;0.9993373900339874;4.675085742584906;0.0
0.0034708210749876127;74.9502693975874;0.991557670238946;4441.855318162633;0.3135061065268879;205.15635152345249;17692.471003252944;8.564887372128506;11.75154756525155;0.0004155669562590117;3.7396788973255664;-0.45757683913228664;0.9994771570941845;4.542767132591734;0.0
0.0013813365831357094;233.07666933991726;0.9740428411005393;4498.342392300711;0.299422551240093;280.4832758734621;17760.292899862903;8.6459199476547;12.017964041504328;0.000374882110404427;4.04535173865349;-0.4324740132448981;0.9992343399840358;4.781864159057215;0.0
0.0005139666910529092;66.51726325211453;0.9927861586566801;4612.020089945503;0.31894403269856414;263.77717155060554;18381.563096529902;8.8628536158311;11.951478893338695;0.0004837383887302861;3.5923444808110228;-0.48230340040878544;0.9997153398292331;4.486659271402829;0.0
0.0017276712079152515;42.81724128039692;0.9954569678445635;4715.074881441118;0.3432133210883783;242.48053745854958;18817.482284484067;8.715538241754405;11.663261549247165;0.0005044011315880637;3.4805761104525517;-0.49555373480475073;0.9997421311495014;4.235326861160714;0.0
0.0008549193402005559;62.94847839472794;0.9938417340486507;5111.580765559303;0.32676040850864335;289.85864320513747;20383.374583842473;8.723953568732737;11.72757040003313;0.0005033747909407794;3.5341941227133633;-0.4845132147551016;0.9996887603506266;4.56411321327295;0.0
0.005888648618961502;53.86064281165893;0.9947661674037886;5146.745268407283;0.3468241846246851;224.25341821655132;20533.120430817467;8.471066434103685;11.447117028145616;0.000478468929374653;3.5996674003993627;-0.4838032023460273;0.9996222327693528;4.516075828564758;0.0
0.002059945566362222;57.47914687259701;0.9931644940819624;4206.520000675824;0.3018867607362559;222.81597759876007;16768.6008558307;8.5782783570316;11.854973388154141;0.00041603848543565346;3.7596643143034165;-0.44532460452122596;0.99936537661216;4.524575470394864;0.0
0.0006298530544446112;59.80181381559974;0.9890648073785612;2736.027253289931;0.32305424253598236;205.2081240388312;10884.307199344126;8.416662558185944;11.575052167401331;0.0006251870604258009;3.567319748168512;-0.4418274622151659;0.9992175598278816;4.259502436526601;0.0
0.008970834057800919;62.475716130814995;0.993046884377875;4492.937482451051;0.3683618676661579;156.0660085063437;17909.27421367339;8.221011831242857;11.190989709835108;0.0004726214004793156;3.6543188315095003;-0.46869215984871676;0.999388852740646;4.4577278907643265;0.0
0.0016222646609479008;49.59625378460203;0.9947436205501077;4719.930887460037;0.3168914750103652;215.84497879421374;18830.127296055543;8.741953560805026;11.848000285830201;0.00045680917277656483;3.5884373018179514;-0.47606987196001815;0.999660803297627;4.329788905806358;0.0
0.001394096185231895;26.839852325427714;0.9929982582777614;1917.6940057519619;0.4141468515303083;219.7942995332324;7643.936170682415;8.16137557993978;10.659827800969738;0.0009018115264142572;2.98772481408023;-0.5162010757913257;0.9996618039930674;3.7666056901099085;0.0
0.0026917085233250674;261.46874837802767;0.9695734686690128;4303.9621763298655;0.30585805349643963;250.7914903522683;16954.37995694143;8.546660771998152;11.82035194034303;0.00039809470600831777;3.9301262544012037;-0.4415322957501424;0.9992660797365163;4.590550675585914;0.0
0.0011073358438939604;45.11806420607456;0.9927730112357537;3121.0228364370787;0.3849764589301626;215.8896785491157;12438.97328154224;8.366898130169549;11.137098052811771;0.0007438026551120762;3.3148737611924766;-0.49087152663689737;0.9995703941880489;4.209012330586631;0.0
0.0006046528305328702;169.60200388672627;0.968043607701067;2661.611565823613;0.31120082873999794;281.1298366313437;10476.844259407717;8.503879974318195;11.621629070253114;0.0004982159485361749;3.538895453378494;-0.4543390372328736;0.999391155363698;4.045336635349727;0.0
0.0029313832360517668;81.1550877967608;0.9896738559473892;3933.162086173595;0.3199899083127356;207.30675896890614;15651.493256897618;8.49967633429208;11.678686235973217;0.0004242290231855331;3.7330295995425495;-0.45537789620680735;0.9994234367007746;4.4957957133431465;0.0
0.0006206458664047624;97.55992247573043;0.9887439058110465;4336.636511898008;0.27565023018936213;222.2231511017397;17248.986125116287;8.728770630604338;12.154249960270903;0.0003880536367636762;3.8891168586722475;-0.43183264420198897;0.9992760276719748;4.728713974495484;0.0
0.21132344550776855;123.48307470383986;0.9909645969359325;6832.488773856425;0.6506928719809009;148.79620571114475;27206.472020721863;5.6148377596932;7.194042077071586;0.0013528830304994862;2.6028825663362882;-0.5753746378497098;0.9984392097122345;4.233377617507683;0.0
0.0011582387572805183;57.402979037509596;0.9890097973280301;2616.120461893862;0.39400648689458295;305.94993895076414;10407.078868537916;8.309963242173415;11.026745178998368;0.0006167889102177959;3.3300049250902894;-0.49301221913387105;0.9995907980047511;4.300086206892367;0.0
0.010832124557374409;80.96785892144845;0.9913831375720192;4705.548389164598;0.38358759266299286;288.09805163578915;18741.225697736925;7.866735277445623;10.633514144881339;0.0005291693559256537;3.501325572334351;-0.4703316555617358;0.9991917772137255;4.508200165385221;0.0
0.0005980394082507566;62.9580566368704;0.9925664358980677;4236.466190173152;0.32229795261571625;286.48851340229714;16882.906704055717;8.761582275434815;11.842252125671616;0.0004861012324202422;3.5852928380250457;-0.4767481004325117;0.999657547103325;4.494159043108718;0.0
0.001584245118825232;79.46004190095151;0.9900771132069478;4007.4418771319097;0.30030172582741343;213.39127832444248;15950.307466626684;8.646748760254548;11.904179094362133;0.00041401247211672013;3.7496912144943875;-0.45096894656573483;0.9994392403366015;4.5138981233833295;0.0
0.0017619924986966998;51.5577927660034;0.9940101018992643;4305.73429035026;0.29181104382515005;244.39908295487308;17171.379368635033;8.69395283221397;11.91420923637099;0.0004287276079898015;3.6898628781662164;-0.45778035694729025;0.9995305711191946;4.599356735143237;0.0
0.020537445153050463;161.8494560835976;0.9878237857745831;6647.76128743988;0.4416495769107368;228.7227024611928;26429.195693675916;8.009630897917763;10.6777706030639;0.0005992671654916388;3.6122046944418456;-0.5075506854922769;0.9996130294203108;4.697477978897796;0.0
0.0008414989429594666;133.47596116878117;0.9852047604958678;4514.061581192378;0.3073985028216503;274.3015315023068;17922.770363600717;8.64232249124321;11.912922637419276;0.000425541301655786;3.8541836111928696;-0.44557654855895124;0.9993728055385702;4.625550932388989;0.0
0.0013739239236977296;44.86148859513163;0.995724401252926;5247.270488441059;0.35815556636992985;286.3277667994281;20944.220465169106;8.775093017747981;11.633325437128674;0.0005380969284406528;3.4406592903708315;-0.5088360933061626;0.9998023653379261;4.5709202775405675;0.0
0.0009385045914135726;115.51458303296803;0.9842539077797898;3674.7430031130452;0.3256500444520694;321.391774768118;14583.45742941918;8.549145575967556;11.718374544592304;0.0004515801157972299;3.751985503038711;-0.45100670934490394;0.9993900575826576;4.67735824042687;0.0
0.003584744530905503;91.4378665507256;0.9903529930998647;4740.352549986585;0.30598556593247495;191.155862123342;18869.972333395606;8.552589551892051;11.869083944557424;0.0003992650314333252;3.9094477405932393;-0.4399104265898283;0.9992891634279027;4.824237548920394;0.0
0.0010982426895057857;119.0943155426999;0.9822267762617889;3357.4753421219193;0.35325089490893347;338.01394726487405;13310.807052944969;8.410774268698743;11.375994619963823;0.0005156430359488829;3.5884272950204146;-0.46943916287225784;0.9994586366766651;4.574272978831026;0.0
0.0005877463427107165;83.35784166546516;0.9893029607148417;3898.0281912401733;0.29719021861105377;270.6145702674452;15508.754923295226;8.724568564678066;11.963531033547088;0.00043666262023734324;3.7164903454789258;-0.4544692664063799;0.9994987531348475;4.493722763980691;0.0
0.00600707895743509;65.8759789353854;0.9923147966155528;4289.51753697354;0.3441128443993526;280.87102053597175;17092.194168958777;8.20481264507301;11.24195695376239;0.0004655094351742027;3.653228965788323;-0.45294295560923614;0.999246500511931;4.712917908394268;0.0
0.00035928011130580346;66.39307183535172;0.991253432994932;3797.291121902623;0.2533405507014684;244.04752063509224;15122.771415775132;8.737517632075791;12.224348671298003;0.00038608168738479744;3.8026730451868946;-0.42244312395964606;0.9991810849356751;4.6035650839699915;0.0
0.0013419097429987303;79.41388618560165;0.9906426079635986;4245.764031669914;0.30670507343812786;238.44581744401188;16903.64224049405;8.674229565032984;11.860871185860027;0.0004378552304585676;3.6892345515157237;-0.46115133440856254;0.9995376098615676;4.441919732768397;0.0
0.0017556698603423287;57.56688719482889;0.9919264368234446;3566.2727801655983;0.34806914559716057;211.72354839484808;14207.524233467555;8.50948665174278;11.459931944801365;0.0006305922917199185;3.4683110309055056;-0.48018497719229203;0.9996085311643282;4.368700063769063;0.0
0.005472272971323199;73.88100526239903;0.9937448635548104;5906.893272281484;0.36895298358874434;248.02528204296422;23553.69208386352;8.551813186237263;11.427941253306543;0.0005172798035660337;3.525022998617972;-0.4987954966488827;0.9997233607430248;4.473638023864474;0.0
0.012508245030532439;50.95302051794975;0.9948902830607318;4987.281678017123;0.33143676209541434;216.83593742490868;19898.17369155054;8.358118674512305;11.430441820337597;0.00043918563783410783;3.6801929821880286;-0.46599589050805934;0.9994618617016597;4.592654243979477;0.0
0.00045829418337602654;82.93196715205684;0.9898997852051049;4107.156913056982;0.28376549491957637;255.97117211529218;16345.695685075865;8.795370164693768;12.143265866919748;0.0004239564357087475;3.7957762424010717;-0.444677294745196;0.9994288756556954;4.698370568833002;0.0
0.006932523167394631;33.495773305339256;0.9966781807947734;5044.920350708166;0.3747412513623709;251.9954323907872;20146.185629527325;8.495435283462609;11.224470050030476;0.0005579071422841038;3.330009425243327;-0.5167916664814605;0.9997818369599156;4.251030201298491;0.0
0.000763830857182087;106.42872415357071;0.9834086455062844;3209.332696886342;0.33153464062975374;272.12548603601977;12730.902063391793;8.582742799838632;11.637523081467908;0.0004957725275149793;3.5843036129841117;-0.4693602805424949;0.9995452555145447;4.38860343390367;0.0
0.004517106781802699;87.67490105968852;0.989074424792169;4014.8793420647967;0.34185243168829677;198.4182471885813;15971.842467199484;8.454634870454564;11.553536517518781;0.0004466075036485754;3.692701733854888;-0.4640246412146609;0.9994601533111814;4.433920257662704;0.0
0.020270799298110886;58.38227020556991;0.99445421873248;5264.942698658266;0.38394872585840106;190.07223452217897;21001.388524427486;7.987132734401442;10.858466230459978;0.0004911804475121932;3.6237333281348194;-0.47865025073053347;0.9994047242505342;4.725391820045553;0.0
0.007332930939249929;90.28142810157146;0.9902211741106319;4624.383809531546;0.3657256458866296;304.78040604875525;18407.253810024613;8.134225250290719;11.048743674031995;0.000488520936727209;3.6442706948635215;-0.46575259666363517;0.999321638545279;4.636397847351686;0.0
0.0015254760915182973;83.03055061454728;0.9877088356760892;3377.689451979963;0.44500922072190086;207.65544984200787;13427.727257305312;8.56782020568253;10.891927545668628;0.0008730568278366307;2.816918349695556;-0.5677787448735269;0.9999020649145742;3.269245888105194;0.0
0.0012276552286981746;105.63449532631677;0.9872236231285842;4136.334509309657;0.3155201999730638;243.16654883338134;16439.703541912306;8.711940773796636;11.835588652727397;0.00047230812208449936;3.6275229393212696;-0.47002449894615916;0.9996035549513848;4.312897900710278;0.0
0.0016281792297355299;102.35317212730678;0.9846587762700225;3343.207017358466;0.3641645722052134;338.82724982578816;13270.474897306558;8.351814529128145;11.239248453459082;0.0005307454151551088;3.534390876281317;-0.47727179277970544;0.9995090205120939;4.481199758457133;0.0
0.0040360115487068126;60.79321914948572;0.9931309030535898;4427.439057742817;0.3767435889294068;233.25649102809015;17648.96301182178;8.538358090148972;11.345605712597607;0.0005564743224689298;3.426053114092034;-0.506434581488146;0.9997454926413154;4.242753361256598;0.0
0.0016998747264749738;22.89270076412917;0.9935941799245883;1788.4051896095352;0.3950079492013577;279.8872271181757;7130.728057674027;7.961950588149316;10.59042034623062;0.0008037493689482144;3.0777969595904473;-0.4835675154899095;0.9993630851368666;3.6263480344788777;0.0
0.0005833559028617538;93.79481960063434;0.980734644710674;2441.5989815824923;0.28977224581673927;300.04465980632443;9672.601106729322;8.46937503300705;11.736990700729503;0.00044840953337137477;3.659500106683583;-0.4306449273231633;0.9990992856304931;4.3679739127244614;0.0
0.004800864941792739;60.82194016423964;0.9933052410790472;4544.280758218107;0.315486845942848;212.61959830654072;18116.301092708185;8.444591476071022;11.650787732927894;0.00040722884847334013;3.7734527987147537;-0.4498197857170977;0.999347729275514;4.7025159283554245;0.0
0.001127073559193979;29.89662864042674;0.994721983197415;2835.838792352184;0.4248640333932649;324.2010339472799;11313.458540768312;8.350226192113006;10.854854438426727;0.0007009565506922907;3.098062571219146;-0.5256022923367616;0.9997571372716105;4.168973827150661;0.0
0.0015992581889111655;25.673193798659163;0.9956139011856413;2929.1051626076205;0.462413800188308;331.1727006289648;11690.747456631838;8.24739909828066;10.491271754968333;0.0007993101105216368;2.86897002280407;-0.5560520203918073;0.9998285588370288;3.806437646539341;0.0
0.003970752544152857;81.632089445766;0.9904619651688638;4283.280628733911;0.32673898188138295;215.1434694738802;17051.490425489872;8.526439539707319;11.664498452536307;0.00043243611952352803;3.7171911391329173;-0.4638854477359828;0.9995051924746926;4.545801311574085;0.0
0.009839781452250188;85.58387342007879;0.9900920607649752;4321.400653540681;0.34353569548040613;205.71660659361783;17200.018740742635;8.264979570376187;11.322520883898987;0.0004484434329490217;3.7100109173480753;-0.45999701399765996;0.9993687083420772;4.710946412525322;0.0
0.0008983165767809853;40.09357985810743;0.9936034806130987;3137.252663292319;0.3585724012712379;340.8060634281286;12508.917073311146;8.429255273423655;11.315841673194912;0.0005424503190111566;3.429416356494302;-0.4794358413863516;0.9995447037960989;4.404756542015097;0.0
0.0030803884339050667;48.029345609260815;0.9955746447398457;5428.3257675347995;0.35537852064369285;258.2363136023404;21665.273724529954;8.64115991022547;11.532536143357742;0.0004987655323164881;3.528282202459239;-0.4995348966058043;0.9997442004232562;4.519917684112878;0.0
0.00529822323374244;53.458270286668544;0.9940930380478592;4526.970206373071;0.31051743824382816;220.39448111904073;18054.422555205612;8.57135186330548;11.75547181207504;0.00042227900514628006;3.7101638914502555;-0.4598684830147557;0.9994976782434679;4.588090981719295;0.0
0.009268426962812312;111.73452850165799;0.9893565394605406;5250.554486217168;0.40012143956261564;219.99454589280563;20890.483416367006;8.356443107659405;11.172731824668919;0.000557393108680386;3.559734170940406;-0.5022723896615545;0.9996810611801982;4.448954888959824;0.0
0.0010475315686107223;53.608963424524205;0.9885524271511326;2341.7700576173365;0.34421367292640503;356.3358650368848;9313.471267044832;8.274680747615115;11.279263683748276;0.0005150670657621814;3.526791268235731;-0.4519975030258341;0.9992039524509644;4.412179511759808;0.0
0.00323647063578726;142.43062321282676;0.9762474598229861;3001.387917785479;0.31052863765730393;240.72405996191364;11863.121047929102;8.275295560056065;11.569267830139818;0.0004035642847939451;3.849813802919466;-0.42185161506724245;0.9988663585414492;4.588206769839253;0.0
0.0009467841016693673;86.7308910785515;0.986424904987222;3202.4076273986475;0.34268596215728453;330.8133165579344;12722.899618516029;8.406132879225478;11.399915651984301;0.0004995696448004337;3.5642350138070005;-0.4649809165764532;0.999420425965733;4.516456382006253;0.0
0.0017321218748859197;23.31155140150422;0.9922956369651714;1513.0636695310877;0.39246484714196195;208.25385604394944;6028.943126722841;7.742055469596018;10.362707561697492;0.000892081856094172;3.0355260512816242;-0.46619170208437266;0.9989822674471528;3.5227331927012955;0.0
0.006398257053034953;68.93410847090057;0.9929641181107565;4899.812573791916;0.34299187668621145;253.65429667976258;19530.31618669675;8.481296151187475;11.466542549325794;0.00047237811429128257;3.594249225339957;-0.480012984603626;0.9996047833103237;4.5076431600976195;0.0
0.000529476213337457;50.05279539419931;0.993665118659897;3953.9453358635174;0.29597128833158315;260.5757490358276;15765.728548059877;8.749456451869731;11.938809919704072;0.00046189857843388285;3.6328176400104257;-0.4619399065058204;0.9995678375368072;4.549277291669546;0.0
0.001290491667052726;55.88465028474624;0.9932179649401096;4123.916535053998;0.3829848684353754;261.50518814878893;16439.781489931232;8.305236735856997;11.087693862771165;0.0007105790037823752;3.332291071828771;-0.486428919000539;0.9995368035647519;4.150623661763692;0.0
0.0014812747397676318;163.44719685637727;0.9789478621581429;3884.4417021205445;0.30317932594865127;242.74970809003744;15374.319611625802;8.670400884970627;12.077774997803283;0.00039119658152316904;4.0113432318938536;-0.43374758578375927;0.9993048336077712;4.821364130693932;0.0
0.0008377079708753016;75.68742321162532;0.9925389981713928;5074.632276208768;0.3218324279379101;253.8324798304738;20222.841681623442;8.731921900549656;11.815162664573283;0.0004693685088880823;3.5978899862038087;-0.47539386636075576;0.9996470892034865;4.506111660543196;0.0
0.0007905451659308911;74.44582908316508;0.9925028541310215;4966.66001639268;0.3172839433477937;260.8339364517253;19792.194236487543;8.803360761983955;11.921099168830189;0.0004671179994038485;3.6437842831396945;-0.4756515482011773;0.9996699535413867;4.506526193454125;0.0
0.023620741948839417;44.99490533989326;0.9962772919683829;6045.069220713924;0.38069183251219724;222.18592766303826;24135.2819775158;8.091777031532168;10.843196660228255;0.0005295759280663986;3.4713078654847647;-0.5002566650227919;0.9996071027082248;4.549769133776258;0.0
0.0031710257165048885;61.14682494413204;0.9932714582024683;4545.265675316799;0.3991559950086811;234.98945079716935;18119.91587632306;8.584778500406475;11.30349532134753;0.0005931190795908019;3.372332813279567;-0.5204648854445667;0.9997996162813085;4.2422739963060785;0.0
0.0008616345023969526;49.445945880190294;0.9881880773928975;2094.3138899538026;0.33103543825254056;354.0735458717801;8327.809613934998;8.274531015884989;11.326936248554485;0.0005046643308128726;3.536204131025072;-0.4450149979307676;0.9991383511848295;4.510029309246322;0.0
0.0008650601251652577;30.402183820525753;0.9933738165365094;2296.2302841330334;0.3941115228637954;226.36696932970492;9154.518952711602;8.461114052176889;11.03013585045524;0.0008037125681987135;2.985536424447583;-0.5248857823851427;0.9997814607849667;3.572580517323879;0.0
0.002499069161197171;107.33544855043729;0.9874824534049034;4294.018170706838;0.3303536666515935;321.03352645316704;17068.737234276905;8.360304813037645;11.450179062204679;0.000449349486680012;3.682291710276866;-0.4541548719191217;0.9993151344254242;4.72097028624117;0.0
0.0013567145899341512;45.46326261233659;0.9898590098792966;2245.28358406603;0.423154669500896;337.43880612324585;8935.671073651785;8.13834889968425;10.615944318222121;0.0007145180174105744;3.0261215714297345;-0.5150623456247909;0.9996442663981668;3.9931455296358838;0.0
0.0020568492700542076;37.245183673346766;0.9914464073127598;2177.8586094787292;0.3772831867574898;189.98312731281237;8674.189254241566;7.783829857193505;10.590808820093768;0.0006926385939305706;3.308497756641486;-0.4430329530469941;0.9986714188187618;3.869520431480719;0.0
0.0014380695061232884;15.313331065575735;0.9962180264599858;2029.0892786430686;0.4362950953504311;370.68916343774026;8101.043783506684;8.11193242968106;10.381750187793578;0.0007806987517390645;2.797836448756464;-0.5409128915951403;0.9997533457090557;3.5087232136935373;1.0
0.004302112708614481;10.285205720155709;0.9854649075207892;353.9219441154065;0.6007553509060471;114.68365021866589;1405.402570741468;7.000481153786919;8.528144632248885;0.001370068336784894;2.031976466879768;-0.5839088100200067;0.9995233112886116;2.4969438113665072;1.0
0.007832188582897867;90.40228298611112;0.9922510171593759;5838.907118549558;0.37902953887853447;262.37120617671087;23265.226191212096;8.106374276855213;10.818745894783891;0.0005962254157478141;3.4546935585608316;-0.4882720948770071;0.9994994378064698;4.162531747847101;1.0
0.0008952742224613252;39.59293971969914;0.9884843286737742;1720.9701919917743;0.3526505709763832;295.94830177996437;6844.287828247394;8.093288396490944;10.961966676153182;0.0006807505627442746;3.3022882212252753;-0.4568828640426938;0.9991796010463478;4.0739237384523985;1.0
0.0007736796738289102;53.39432911920893;0.9857699370185815;1877.856475206609;0.2997727497241631;204.04220493620238;7458.031571707219;8.165512289405758;11.30109592562368;0.0004851353493529747;3.508474097395564;-0.42733150813079906;0.9988178665678471;4.053391697758604;1.0
0.0006790497173913067;39.334811310553604;0.9912266755492309;2242.7300042272827;0.31219121114062287;285.51783803104576;8931.585205598567;8.381305265142705;11.439563779762102;0.0005597529268080505;3.4953498978253243;-0.45251388202831505;0.9993308331485984;4.516884911148716;1.0
0.0005879860739947191;57.80979237252497;0.9814219579302716;1556.6141492923884;0.27876474144318086;188.38834806624854;6168.646804797025;8.136464831729512;11.42259946020796;0.00045548123122861626;3.607913189177169;-0.40282364078120897;0.9982495233048414;4.065442756005992;1.0
0.0012756195194143095;56.51228737144367;0.9881950583567676;2394.4115663442817;0.41952206494561417;312.07045904820257;9521.133978005677;8.274942311291467;10.698531740328646;0.000801072502985133;2.9011514162037075;-0.5319095039864798;0.9997568610252541;3.595568370900236;1.0
0.000852470075313571;33.41308925653591;0.9944314515556647;3002.756197240209;0.34000231998279595;345.0268151372069;11977.6116997043;8.547855432391648;11.447519780147815;0.0005245656726260155;3.4205689102843952;-0.48474967436368177;0.9996368412821861;4.593963000307694;1.0
